adress,longitude,latitude,living_area,land_area,supplemental_area,patio,balcony,number_of_rooms,build_year,operating cost,sold_price
"Grimstahamnsvägen 5, Bromma Nockebyhov, Stockholms",59.3342972,17.925684,99.0,513.0,50.0,0,0,5.0,1929,None,9 350 000
"Åsastigen 23, Lännersta, Nacka",59.3222466,18.2624321,210.0,1004.0,None,0,0,6.0,2007,67 410,11 000 000
"Vällsjövägen 9, Pixbo, Härryda",57.650099592553694,12.09143194375374,142.0,1500.0,70.0,0,0,5.0,1939,None,7 100 000
"Dammsjöåsvägen 11, Alingsås Lantligt, Alingsås",57.905276135296454,12.59706002836729,166.0,1859.0,None,1,0,5.0,1980,35 743,3 675 000
"Tallvägen 12, Grönalid, Vansbro",60.502958025001824,14.23513556168753,101.0,1248.0,101.0,0,0,4.0,1974,40 775,850 000
"Hindriks väg 11, Danholn, Falu",60.619547261991755,15.79083366486216,97.0,980.0,52.0,1,0,4.0,1957,32 610,2 395 000
"Tranbärsstigen 10, Svartudden, Piteå",65.31688110021675,21.517821056315928,111.0,892.0,69.0,0,0,4.0,1980,42 800,1 443 500
"Strand 215, Vika Strand, Falu",60.481643535444256,15.752891169146453,112.0,2860.0,None,0,0,5.0,1984,34 612,1 800 000
"Varby Udde 1, None, Söderköpings",58.4955942117,16.2513562884,169.0,1672.0,10.0,0,0,5.0,1991,49 550,4 100 000
"Pryssgårdsvägen 44, None, Norrköpings",58.6039548083,16.1343297231,99.0,1148.0,58.0,0,0,5.0,1932,50 730,3 600 000
"Korvettvägen 7, Enköping, Enköpings",59.594394590382464,17.077574495038796,90.0,629.0,40.0,0,0,3.0,2014,None,3 900 000
"Väpnarstigen 21, Brevik, Tyresö",59.21443342720438,18.36039597215574,90.0,2853.0,45.0,1,0,6.0,2009,36 300,6 700 000
"Stenlundavägen 15A, Örebro, Örebro",59.34479048938186,15.229241025322029,166.0,664.0,None,0,0,8.0,1991,38 400,4 600 000
"Herrkil 32, SKÄRGÅRDEN, Söderhamns",61.3214632777,17.1092923469,83.0,2573.0,64.0,0,0,4.0,None,16 087,320 000
"Ivarsbjörke 243, Sunne, Sunne",59.94293226253079,13.205684784306369,155.0,8800.0,10.0,0,0,4.0,1824,53 600,2 000 000
"Kvinnebyvägen 92, Linköping, Linköpings",58.37935608816095,15.689962811753647,147.0,512.0,98.0,0,0,6.0,1973,35 032,4 500 000
"Hult Ärrhult 1, Anneberg, Nässjö",57.7175068128,14.8097956181,69.0,150878.0,False,1,1,4.0,1909,26 930,3 700 000
"Gamla vägen 5, Årjäng, Årjängs",59.39166752107359,12.138016822210556,125.0,934.0,60.0,0,0,5.0,1920,39 953,1 250 000
"Rödbergshallsvägen 11, Lanesund, Uddevalla",58.346447315240724,11.698585374676314,143.0,1697.0,30.0,1,0,None,1978,53 215,3 300 000
"Snövits väg 13B, Trollbäcken, Tyresö",59.226525703398856,18.206607500326196,39.0,977.0,None,0,0,2.0,None,None,3 000 000
"Västerlångvägen 20, Råneå, Luleå",65.86052947487954,22.280736854391744,48.0,970.0,None,0,0,None,1909,None,400 000
"Järnstad Lunden 1, None, Ödeshögs",58.2526668913,14.7623842786,75.0,4868.0,25.0,0,0,4.0,1909,None,460 000
"Böle 11, Svärdsjö, Falu",60.7750183038,15.9262741558,110.0,4274.0,21.0,1,0,4.0,1909,19 812,1 550 000
"Klövervägen 7, Centralt Sollefteå, Sollefteå",63.163429993,17.2663959866,98.0,1036.0,98.0,0,0,5.0,1966,36 599,775 000
"Höststigen 3, Södertälje, Södertälje",59.16271398135712,17.58344975868006,90.0,1704.0,None,1,0,3.0,1940,22 606,1 700 000
"Amshyttan Rågsveden 102, Dala-Husby, Hedemora",60.43525491768094,15.943915545253413,150.0,3208.0,24.0,0,0,6.0,1850,33 194,1 200 000
"Gullgruva 730, Ljusne, Söderhamns",61.18855216160796,16.947419225697768,85.0,3172.0,25.0,0,0,4.0,1909,None,800 000
"Högboda Nedre korsmossen 1, Högboda, Kils",59.57793907612847,12.99830602729054,104.0,9138.0,None,0,0,5.0,1909,36 425,2 350 000
"Nissanvägen 14, Taberg, Jönköpings",57.68316,14.0896893,119.0,842.0,54.0,0,0,5.0,1946,44 369,3 820 000
"Solkurvan 15, Varamon, Motala",58.5577049,15.0094032,140.0,723.0,32.0,0,0,6.0,1991,36 111,3 835 000
"Vängevägen 31, Skälby, Upplands Väsby",59.5283546,17.9320145,107.0,343.0,23.0,0,0,5.0,1967,58 354,3 850 000
"Bruksallén 8, Näsviken, Hudiksvalls",61.75839457230732,16.875389071424703,561.0,34331.0,491.0,0,0,None,1929,104 100,10 500 000
"Gaterseredsvägen 45, Billdal, Göteborgs",57.5657654,11.9686308,178.0,1748.0,None,0,0,6.0,1941,44 490,6 600 000
"Björksta by Sofielund 1, None, Gnesta",59.1006279,17.1988487,37.0,2336.0,21.0,0,0,3.0,1909,29 500,1 940 000
"Germunds väg 28, Sigtuna - Til, Sigtuna",59.619314479724,17.7519750053369,158.0,1085.0,5.0,0,0,5.0,1970,32 063,5 900 000
"Fästanvägen 16, Kivik, Simrishamns",55.6812381863438,14.211866529413,93.0,3209.0,11.0,0,0,3.0,1929,79 596,3 900 000
"Sångargatan 4, Kristiansborg, Västerås",59.62243,16.5396461,205.0,789.0,140.0,0,0,7.0,1937,54 830,6 625 000
"Linderödsvägen 128-8, Tollarp, Kristianstads",55.93019,13.9491348,86.0,3410.0,None,0,0,5.0,1909,41 533,1 850 000
"Nybyvägen 35, None, Vännäs",63.8994093703251,19.7283657906496,126.0,1000.0,120.0,0,0,5.0,1960,36 142,2 150 000
"Sandhagsvägen 10, Igelfors, Finspångs",58.84938099963996,15.693559130251037,85.0,1757.0,85.0,1,0,4.0,1963,37 300,940 000
"Ekerödsvägen 243, None, Ängelholms",56.2862549,13.160037,96.0,6563.0,None,0,0,4.0,1914,32 745,1 350 000
"Smedvägen 8, Landvetter, Härryda",57.686554,12.2255583,122.0,1192.0,None,0,0,5.0,1914,44 879,3 700 000
"Hallonstigen 13, Svärtinge, Norrköpings",58.6540337,16.03507,129.0,3523.0,21.0,0,0,5.0,1991,28 564,4 200 000
"Malusgatan 1, Husie, Malmö",55.590992,13.0798159,175.0,626.0,110.0,0,0,7.0,1971,8 369,5 200 000
"Tulpangatan 33, Norra Gryta, Västerås",59.6496645273654,16.5478630721292,104.0,297.0,None,0,0,4.0,1991,45 353,2 875 000
"By Västsvedjan 238, Alby
Ånge, Ånge",62.5112152,15.2645941,None,36300.0,None,0,0,4.0,2019,None,1 200 000
"Trulsibrunnvägen 3, Höllviken, Vellinge",55.4136238,12.945632,213.0,1231.0,57.0,0,0,8.0,1968,59 700,10 350 000
"Jonas Jonssons väg 32, Hagälven, Hagfors",60.0156336638539,13.6768165752897,90.0,1252.0,90.0,0,0,3.0,1962,31 360,575 000
"Bokvägen 3, Hanaskog, Östra Göinge",56.1604958,14.0990925,130.0,759.0,180.0,0,0,None,1964,10 300,1 300 000
"Lundby Tallbacken 1, None, Gnesta",59.0242233,17.2073326,153.0,1667.0,None,0,0,6.0,1984,31 483,2 500 000
"Ramsjö skogsväg 21, Järlåsa, Uppsala",59.8412361,17.2119045,96.0,992.0,None,0,0,4.0,1986,31 904,1 650 000
"Stenliden 12, Mölndal - Toltorpsdalen, Mölndals",57.6723671,11.9754887,181.0,1336.0,35.0,0,0,9.0,1921,67 645,8 000 000
"Noravägen 227, Bråten, Karlskoga",59.3664627,14.5727243,72.0,1244.0,57.0,0,0,3.0,1936,29 890,875 000
"Skolgatan 50, Knislinge, Östra Göinge",56.1967773,14.080965,213.0,1152.0,21.0,0,0,7.0,1909,9 800,1 650 000
"Svärmarevägen 77, Fresta, Upplands Väsby",59.5115776,17.9579544,95.0,670.0,66.0,0,0,5.0,1976,29 011,5 000 000
"Östra Odarslöv 451, Östra Odarslöv, Lunds",55.7430649,13.2753468,94.0,1705.0,7.0,0,0,3.0,1909,None,2 495 000
"Sagers väg 18, Sjöryd, Mullsjö",57.9127579,13.8679781,91.0,516.0,None,0,0,4.0,1972,32 235,1 350 000
"Lettströms väg 17B, Gillbo, Sollentuna",59.47934,17.9021473,163.0,824.0,8.0,0,0,7.0,1998,46 585,7 685 000
"Björkängsgatan 17, Kinnarp, Falköpings",58.073307,13.51481,159.0,937.0,44.0,0,0,6.0,1975,58 090,1 650 000
"Storsvedvägen 8, Lottefors, Bollnäs",61.41537,16.408123,148.0,5040.0,14.0,0,0,6.0,1910,34 450,950 000
"Jökelvägen 26, Vega, Haninge",59.18899,18.1338539,130.0,1233.0,68.0,0,0,4.0,1988,59 121,6 200 000
"Backsippevägen 7, Skogstorp, Falkenbergs",56.9075279,12.4409,124.0,876.0,40.0,0,0,5.0,1971,31 420,2 325 000
"Lars-Emils väg 56, Hällabrottet, Kumla",59.1175461,15.187377,119.0,606.0,35.0,0,0,5.0,1989,44 656,2 700 000
"Markvägen 17, Kåge, Skellefteå",64.8402252,20.9781723,109.0,1130.0,143.0,0,0,None,1975,26 221,3 000 000
"Hammarvägen 3C, Mosås, Örebro",59.19645,15.1482964,123.0,900.0,None,0,0,5.0,1989,49 600,3 300 000
"Byvägen 36, Nattavaara By, Gällivare",66.75995,21.0365925,None,2580.0,None,0,0,3.0,None,None,150 000
"Gisslarbo 60, Gisslarbo, Köpings",59.62829,15.8122349,268.0,4836.0,45.0,0,0,6.0,1929,40 300,3 100 000
"Havsuddsvägen 8, Svinninge, Österåkers",59.45005,18.2958031,234.0,3076.0,None,0,0,7.0,2016,42 200,11 825 000
"Malmavägen 4, Arentorp, Vara",58.2435498109051,12.8726168324893,115.0,625.0,None,0,0,4.0,1938,29 351,625 000
"Klockarevägen 6D, Södra Sandby, Lunds",55.72140131395904,13.336191097517395,111.0,655.0,32.0,1,0,4.0,1964,44 400,2 900 000
"Skogstorpsvägen 14, Hov, Växjö",56.9014359,14.8116617,108.0,823.0,105.0,0,0,4.0,1967,55 380,2 600 000
"Carl XI:s väg 11, Väster / Exercisfältet, Landskrona",55.8797369962561,12.8222104958775,179.0,702.0,84.0,0,0,7.0,1944,57 400,3 750 000
"Allégatan 18, Södra Sandby, Lunds",55.71812351695989,13.347681915894055,114.0,771.0,112.0,1,0,4.0,1967,44 500,4 100 000
"Alstervägen 44A, Alsterbro, Nybro",56.9446559478834,15.9134493192059,297.0,2170.0,83.0,0,0,8.0,1909,68 075,720 000
"Bollvägen 13, Gällstad, Ulricehamns",57.66697,13.42239,136.0,1374.0,91.0,0,0,6.0,1966,53 067,1 995 000
"Vegavägen 18A, Vega Söderhagen, Haninge",59.19297,18.1446056,208.0,855.0,30.0,0,0,8.0,1988,49 970,5 400 000
"Förläggarvägen 1, Tandsbyn, Östersunds",62.9997040345097,14.7452469205243,158.0,1402.0,None,0,0,5.0,1982,28 810,1 400 000
"Björklövsvägen 7, Älvängen, Ale",57.9611409233,12.1327280084,153.0,910.0,60.0,1,0,7.0,1976,29 666,3 755 000
"Vråkvägen 21, Centralt Sollefteå, Sollefteå",63.1515214079,17.2783045753,147.0,1016.0,42.0,0,0,6.0,1978,29 039,750 000
"Sjöutsikten 13, Ekerö Sandudden, Ekerö",59.2735635096,17.7785979396,114.0,432.0,17.0,0,0,5.0,2002,55 604,6 100 000
"Röddingsvägen 237, Jävre, Piteå",65.170969577,21.4592245406,92.0,2009.0,False,0,0,3.0,1931,32 065,960 000
"Ljunghedsvägen 11, Barnarp, Jönköpings",57.7052234933,14.1671206828,137.0,796.0,36.0,1,0,5.0,1987,17 486,3 700 000
"Bränntorpsvägen 29, Edsbro, Norrtälje",59.8570107264,18.4371260016,170.0,3797.0,130.0,1,0,5.0,1909,44 200,3 000 000
"Tornvägen 7, Vårsta, Botkyrka",59.1647560661,17.8000970413,85.0,1717.0,61.0,0,1,4.0,1947,40 894,4 100 000
"Hallstensgatan 13, Bratthammar, Göteborgs",57.6498844799,11.8861242424,129.0,1119.0,101.0,1,1,7.0,1976,43 462,6 650 000
"Venngarn 621, Sigtuna - Wenngarn, Sigtuna",59.647713978,17.7235309606,134.0,637.0,False,1,0,6.0,2015,47 466,6 225 000
"Lokegatan 6, Bromölla, Bromölla",56.0827375399,14.485318096,133.0,994.0,False,0,0,6.0,1976,62 578,2 375 000
"Månviolsgränd 1, Månbyn, Staffanstorps",55.6458155538,13.1967343619,155.0,483.0,6.0,1,0,5.0,1971,49 668,2 950 000
"Sofieberg 11, Bammarboda, Österåkers",59.511547,18.462496,122.0,2574.0,False,1,0,4.0,2000,42 500,8 600 000
"Näckrosvägen 98, Sturefors, Linköpings",58.3358284358,15.7240827073,146.0,407.0,False,0,0,5.0,1974,47 374,3 650 000
"Enebackevägen 12, Tröingeberg, Falkenbergs",56.9164772,12.53088,134.0,672.0,15.0,0,0,6.0,1989,53 702,3 400 000
"Bronsåldersvägen 11, Vagnhärad, Trosa",58.9429097991,17.4722016325,151.0,815.0,29.0,0,0,6.0,1972,38 470,3 300 000
"Skärvstavägen 33, Centralt Sollefteå, Sollefteå",63.1741008437,17.2466795198,75.0,3640.0,45.0,0,0,4.0,None,39 653,425 000
"Thomas Thorilds väg 4, Slätten, Falkenbergs",56.89039,12.5318136,161.0,618.0,None,0,0,5.0,1978,46 080,4 200 000
"Bryggaregatan 22, Vansbro, Vansbro",60.5064540025,14.2266444245,98.0,898.0,8.0,0,0,3.0,1926,50 107,775 000
"Igelösa 194, Lund, Lunds",55.7626953,13.2700109,130.0,2206.0,45.0,0,0,4.0,1909,47 870,2 150 000
"Travbanegatan 18, Sanden, Bodens",65.8163743027,21.700349005,117.0,683.0,72.0,0,0,6.0,1958,38 799,1 650 000
"Löpanäsvägen 82, Rottne, Växjö",57.0127240791,14.902878562,185.0,1152.0,35.0,1,1,6.0,1974,54 144,2 500 000
"Kvarnholsvägen 61B, Morkarlby, Mora",61.0009953917,14.5133108098,131.0,1097.0,False,1,0,4.0,2010,38 706,4 100 000
"Enningervägen 16B, Höör - Centralt, Höörs",55.9320564,13.5407991,150.0,911.0,64.0,0,0,7.0,1967,29 747,2 775 000
"Kruthusvägen 81, Norra Skogen, Karlsborgs",58.551324603,14.4837001085,114.0,631.0,False,0,0,4.0,1986,39 022,2 000 000
"Repslagarstigen 28 B, Marielund, Östersunds",63.1621115635,14.6666671994,150.0,429.0,75.0,1,1,6.0,1990,40 421,3 550 000
"Kvarngatan 21, Veka, Hjo",58.3080044971,14.2786648807,84.0,716.0,32.0,0,0,4.0,1962,26 591,1 575 000
"Bergavägen 29, Mörrum, Karlshamns",56.1957098864,14.7392855015,192.0,1290.0,102.0,1,1,9.0,1966,57 867,2 300 000
"Frostavägen 14, Eslöv Öster, Eslövs",55.8435682866,13.317862852,97.0,617.0,40.0,0,0,3.0,1966,37 330,1 850 000
"Hemvärnsgatan 7, Tyringe, Hässleholms",56.1642838455,13.5952799742,157.0,748.0,False,1,1,6.0,1976,46 323,1 150 000
"Ekeryd 1, None, Svenljunga",57.400948918967494,12.971593750354005,140.0,16182.0,30.0,0,0,7.0,1909,None,2 000 000
"Björnmyravägen 1, Åkersberga, Österåkers",59.5491858139,18.4985995759,84.0,4455.0,False,0,0,4.0,1958,38 105,2 750 000
"Lundagårdsgatan 28B, Forshaga, Forshaga",59.51704365681088,13.47167768351233,79.0,470.0,None,1,0,3.0,1991,30 387,1 200 000
"Näsby 128, Almunge, Uppsala",59.92046594810972,18.12643792059159,220.0,5513.0,None,1,0,6.0,2019,22 850,4 610 000
"Klövervägen 5A, Hofterup, Kävlinge",55.79626458558144,12.987282760727355,198.0,1046.0,62.0,1,0,7.0,1978,50 700,5 110 000
"Lasshammar 215, Ödsmål, Stenungsunds",58.08836546889688,11.871282040653615,60.0,1057.0,None,0,0,3.0,1900,39 274,2 500 000
"Björkeröd 107, None, Eslövs",55.870398442054736,13.408040451044664,150.0,15981.0,None,0,0,4.0,1924,50 752,5 025 000
"Inägovägen 23, None, Borås",57.805545313473125,12.897590716632854,117.0,1359.0,None,0,0,5.0,1982,30 409,2 500 000
"Södergatan 8, Söder, Tranås",58.02129652387519,14.965211494111758,120.0,858.0,70.0,0,0,5.0,1951,51 830,1 625 000
"Våxlanda 201, Våxlanda, Årjängs",59.4711685559,12.1380761075,139.0,2850.0,False,0,0,None,1909,25 700,982 400
"Storängsvägen 10, Flen, Flens",58.965782327781945,16.599287232436954,99.0,967.0,150.0,0,0,6.0,1976,40 493,1 000 000
"Berghällevägen 4, Sunningen, Uddevalla",58.3325012953,11.8345335147,172.0,1146.0,44.0,0,0,6.0,1962,38 496,5 700 000
"Schervingegatan 13, Villastaden, Kristinehamns",59.320574463450875,14.106882778611576,167.0,625.0,None,0,0,5.0,1972,None,1 595 000
"Blombackavägen 48, Filipstad, Filipstads",59.7017698107,14.1627254558,108.0,480.0,26.0,0,0,4.0,1947,45 156,290 000
"Göstas väg 90, None, Åtvidabergs",58.201203557928835,15.9810363422611,124.0,453.0,20.0,0,0,5.0,1981,None,1 550 000
"Malmkörarvägen 121, Vattholma, Uppsala",60.01694562779372,17.737980000706578,137.0,457.0,None,0,0,5.0,1976,39 131,4 450 000
"Krokforsvägen 6, Trångfors, Bodens",65.82027469089975,21.610690398835413,108.0,2603.0,106.0,0,0,3.0,1964,42 183,1 500 000
"Viktoriagatan 24, Örebro, Örebro",59.282972666463195,15.211505234034142,166.0,565.0,88.0,1,1,8.0,1932,35 669,5 300 000
"Prästgårdsvägen 10, Tärendö, Pajala",67.15867,22.6273937,90.0,821.0,90.0,0,0,4.0,1958,38 583,400 000
"Slånbärsstigen 3, Röstånga, Svalövs",55.993470628429456,13.272908212459775,90.0,2026.0,None,0,0,4.0,1978,41 200,1 025 000
"Sunnanö 138, Sunnanö, Borlänge",60.47719,15.5887966,77.0,2065.0,None,0,0,3.0,2022,11 860,2 800 000
"Fröjel Frejs väg 24, Fröjel - Västra Gotland, Gotlands",57.31487,18.1691113,150.0,949.0,50.0,0,0,6.0,2005,21 204,4 650 000
"Sandplantörens väg 11, Trönninge, Halmstads",56.61887,12.933116,105.0,832.0,None,0,0,4.0,2005,62 990,3 125 000
"Källunge Skällhorns 163, Mellersta Gotland, Gotlands",57.63486,18.5944614,83.0,4136.0,82.0,0,0,4.0,1967,54 374,1 625 000
"Gamla Tågarpsvägen 891, Tjutebro, Ekeby, Bjuvs",55.98026,12.93474,70.0,463.0,100.0,0,0,3.0,1880,None,600 000
"Långavägen 25, Gislövs Läge, Trelleborgs",55.3568816412539,13.2356258218735,119.0,703.0,33.0,0,0,4.0,1968,45 700,3 100 000
"Kållandsö Traneberg Ekberg 1, Kållandsö, Lidköpings",58.64199,13.0928545,90.0,4934.0,60.0,0,0,6.0,2000,31 378,2 850 000
"Kanalvägen 16A, Töjnan, Sollentuna",59.4215622,17.9428711,96.0,1053.0,80.0,0,0,5.0,1957,49 223,6 500 000
"Tiarp Stugan 1, Tiarp, Falköpings",58.21309,13.7053728,77.0,1952.0,15.0,0,0,4.0,1909,36 477,1 100 000
"Bergmästargatan 1, Gylletäppan, Borlänge",60.4758072,15.4500065,77.0,867.0,28.0,0,0,4.0,1956,32 387,2 600 000
"Nybo 161, Kvibille/Slättåkra, Halmstads",56.819828,12.8811436,118.0,1204.0,15.0,0,0,3.0,1939,25 086,1 100 000
"Hangelösa Rangtorp 1, None, Götene",58.44904080296621,13.39157572201566,130.0,21405.0,None,0,0,7.0,1930,50 600,1 900 000
"Ardennervägen 14, Hästveda, Hässleholms",56.2862473,13.9483871,97.0,980.0,None,0,0,3.0,1982,34 756,1 300 000
"Snogeröd 630B, Snogeröd, Höörs",55.83359,13.4932947,174.0,5503.0,25.0,0,0,6.0,2019,19 200,6 000 000
"Isbjörnsvägen 2B, Hökåsen, Västerås",59.6616974,16.5879154,115.0,850.0,157.0,0,0,None,1967,44 800,4 050 000
"Sävgatan 5, Egna Hem, Ystads",55.4345665,13.8233757,128.0,542.0,64.0,0,0,5.0,1935,41 642,6 450 000
"Relingsvägen 8, Sätofta, Höörs",55.9066544,13.5578671,124.0,805.0,6.0,0,0,5.0,1985,32 023,2 500 000
"Furulundsvägen 2B, Östadkulle, Vårgårda",58.0201225,12.64644,120.0,408.0,None,0,0,5.0,1990,11 985,1 930 000
"Oppstuvägen 6, Stugun, Ragunda",63.1707222239337,15.5886567503655,144.0,1044.0,10.0,0,0,4.0,1973,34 733,800 000
"Tullgrindsvägen 33, Hillevik, Gävle",60.8030739,17.2431049,91.0,796.0,56.0,0,0,5.0,1991,55 450,2 090 000
"Gullrisvägen 12, Heden, Gällivare",67.13867,20.671587,91.0,267.0,12.0,0,0,5.0,1959,44 586,2 050 000
"Lindvägen 28, Norr, Växjö",56.89128,14.8219709,100.0,822.0,38.0,0,0,5.0,1957,38 596,3 075 000
"Odengatan 9, Nora, Nora",59.5248146,15.0409431,97.0,845.0,50.0,0,0,4.0,1950,51 824,3 000 000
"Villagatan 15, None, Mullsjö",57.91641,13.8646688,109.0,861.0,32.0,0,0,5.0,1971,20 477,1 700 000
"Kyrkvägen 33, Täby Kyrkby, Täby",59.49579,18.0574245,178.0,934.0,None,0,0,7.0,1984,41 800,7 400 000
"Sören Norrbys väg 18, None, Gotlands",57.7182236,18.7976189,103.0,975.0,102.0,0,0,4.0,1969,41 548,1 750 000
"Österhaningevägen 21, Haninge, Haninge",59.125711279476,18.1775712702816,122.0,4586.0,119.0,1,0,5.0,1956,44 142,4 510 000
"Jordflyvägen 7, Åled, Halmstads",56.7447929,12.9349556,130.0,1100.0,None,0,0,5.0,1976,55 400,2 750 000
"Åslemåla 102, Ålem, Mönsterås",56.93017,16.3534451,56.0,750.0,10.0,0,0,2.0,1800,None,300 000
"Söderåsvägen 47, Norrahammar, Jönköpings",57.68886,14.1008015,103.0,858.0,127.0,0,0,6.0,1971,50 129,3 200 000
"Smedbergsvägen 28, Lindome, Mölndals",57.5845528,12.0923138,123.0,1021.0,161.0,0,0,7.0,1967,41 350,4 775 000
"Magleby byaväg 58-0, Magleby, Åstorps",56.1072942781113,13.056177830062,52.0,1186.0,12.0,0,0,3.0,1930,14 300,1 340 000
"Landsvägsgatan 44, Sparreholm, Flens",59.0688248,16.8281364,59.0,1232.0,61.0,0,0,4.0,1940,45 560,840 000
"Vildrosvägen 5, Östergården, Vetlanda",57.4987167116535,15.00978593486,113.0,991.0,146.0,0,0,8.0,1972,37 800,950 000
"Östragårdsvägen 9, Åkarp, Burlövs",55.65266,13.1241531,135.0,616.0,None,0,0,4.0,1991,46 250,3 700 000
"Skräddargårdshöjd 37, Erikstorp, Bollebygds",57.6806145,12.5833054,210.0,1861.0,30.0,0,0,7.0,2006,63 000,6 000 000
"Kaggeholmsvägen 23, Ekerö Helgö, Ekerö",59.27788,17.7079086,103.0,2640.0,42.0,0,0,4.0,1949,46 630,3 850 000
"Lilla Mon Annagården 505, None, Nora",59.4723625,15.1303625,134.0,7326.0,None,0,0,4.0,1930,53 594,1 400 000
"Östersjövägen 321, Edenryd, Bromölla",56.0438675507,14.5127554109,200.0,1337.0,False,0,0,5.0,1929,59 551,3 500 000
"Brånåsvägen 13, Centrala Torsby, Torsby",60.1272137224,12.9989563788,132.0,1600.0,98.0,1,1,6.0,1945,70 177,1 245 000
"Dalavägen 11A, Gillbo, Sollentuna",59.4808731,17.8980484,177.0,903.7,20.0,0,0,6.0,1988,45 845,8 250 000
"Kryddhyllan 77, Angered - Gårdsten, Göteborgs",57.8047534136,12.0215958292,107.0,875.0,23.0,1,0,5.0,2016,37 790,3 650 000
"Lövakullsvägen 23, Össjö, Ängelholms",56.2316916875,13.0340876552,120.0,736.0,155.0,0,0,5.0,1980,68 152,2 395 000
"Svenskbyvägen 25, Sundby, Stockholms",59.3652649,17.9103,98.0,1862.0,47.0,0,0,4.0,1936,30 900,7 250 000
"Ekhöjden 2, None, Filipstads",59.8129197154,13.962196883,117.0,2066.0,False,1,1,4.0,1976,26 064,660 000
"Vitsippstigen 2, Strömstad, Strömstads",58.94404,11.1750441,120.0,1091.0,60.0,0,0,4.0,1970,45 608,3 800 000
"Lindesnäsvägen 26, Lindesnäs, Karlskrona",56.1913749786,15.6111298567,228.0,550.0,110.0,1,1,8.0,1946,45 161,5 150 000
"Bollas väg 23, Mjölnartorpet, Karlstads",59.4055719745,13.5871160144,108.0,1032.0,False,1,0,5.0,1978,33 433,2 500 000
"Fågelsångsvägen 20, Åsljunga, Örkelljunga",56.3104980416,13.3558263647,112.0,913.0,False,1,0,4.0,1986,40 948,1 200 000
"Snäppvägen 30, Bålsta - Västerängen, Håbo",59.5699675992,17.5188068247,93.0,247.0,False,1,0,4.0,1970,39 535,2 900 000
"Källom 264, SIDENSJÖ, Örnsköldsviks",63.3321994713,18.1048363686,100.0,3000.0,70.0,0,0,5.0,1939,41 200,350 000
"Tjustorpsvägen 285, Svedala, Svedala",55.57076,13.1539192,100.0,1270.0,None,0,0,6.0,1909,33 757,3 625 000
"Allégatan 13, Perstorp, Perstorps",56.1398348321,13.3950751677,135.0,1125.0,86.0,1,1,5.0,1936,31 100,650 000
"Östra Landisvägen 56, Hökåsen, Västerås",59.6629076899,16.5934540382,132.0,1014.0,132.0,0,0,6.0,1960,46 977,3 995 000
"Brattmon 56, Sysslebäck, Torsby",60.7584888161,12.7696576173,100.0,1870.0,5.0,1,0,4.0,1904,9 801,345 000
"Ringvägen 18, None, Kungsörs",59.4217779179,16.0891139328,206.0,1013.0,103.0,0,0,9.0,1962,41 500,2 500 000
"Ausåsvägen 181, None, Ängelholms",56.16952802160626,12.875774667875124,135.0,2170.0,90.0,0,0,4.0,1945,48 796,1 965 000
"Hälle 123, Ödsmål, Stenungsunds",58.093792361044486,11.899503229692996,64.0,3460.0,None,0,0,3.0,1965,35 407,2 500 000
"Fagered Backen 205, Ullared, Falkenbergs",57.20788815608381,12.748772023282271,136.0,3063.0,95.0,1,0,6.0,1957,33 121,860 000
"Sörmlandsvägen 7, Ormsta, Vallentuna",59.543801409566974,18.087145196859094,176.0,1296.0,81.0,0,0,6.0,1975,None,4 750 000
"Bråtorp Sjöglimten 15, Strängnäs, Strängnäs",59.31129547868449,17.040489651215818,160.0,2212.0,None,1,0,6.0,1986,58 006,4 250 000
"Masugnsvägen 25, Valbo, Gävle",60.6349844424682,16.99857612312041,124.0,2489.0,44.0,1,0,5.0,1985,34 100,3 400 000
"Resteröd 241, Ljungskile, Uddevalla",58.258693331974584,11.86673527270461,170.0,2025.0,None,1,0,4.0,1963,73 082,3 000 000
"Södra Banvägen 6, Valencia, Falkenbergs",56.90496608270968,12.47806812161859,90.0,829.0,70.0,0,0,5.0,1923,59 676,4 000 000
"Hökåsvägen 47, Hökåsen, Västerås",59.660365563830204,16.595628061494217,80.0,1190.0,80.0,0,0,6.0,1962,38 299,2 600 000
"Åkergatan 10, Älvboda, Skutskär, Älvkarleby",60.61931063752896,17.418457553104744,90.0,961.0,None,1,0,4.0,1968,None,1 100 000
"Hov Asplunden 1, Nederby/Östhorja, Värnamo",57.222102815684664,14.103508440429254,158.0,3197.0,None,0,0,6.0,2007,32 884,3 300 000
"Östra Björkvägen 3, Östra Villastaden, Nyköpings",58.75574901555905,17.025441965335283,170.0,759.0,95.0,0,0,7.0,1927,None,7 300 000
"Värendsgatan 12, Åseda, Uppvidinge",57.16326920073571,15.343335023652447,104.0,1018.0,104.0,0,0,4.0,1964,34 699,850 000
"Irisvägen 1, Kristianstad - Hammar, Kristianstads",56.03243347812657,14.195996856907323,137.0,986.0,None,1,1,5.0,1975,20 039,2 300 000
"Heljesvägen 38, Essunga Station, Essunga",58.19687920000001,12.7781004,150.0,1098.0,103.0,1,0,7.0,1976,None,1 495 000
"Videstigen 16, Djurmo, Gagnefs",60.54940822322489,15.189151494281179,109.0,815.0,109.0,1,0,4.0,1975,29 084,1 700 000
