adress,longitude,latitude,living_area,land_area,supplemental_area,patio,balcony,number_of_rooms,build_year,operating cost,sold_price
"Torsdagsvägen 27, Ljustadalen, Sundsvalls",62.4384041,17.363657,132.0,475.0,None,0,0,6.0,1971,32 815,2 395 000
"Smala vägen 5, Rödsle, Oskarshamns",57.2736969,16.4025517,110.0,1062.0,134.0,0,0,4.0,1971,53 460,2 200 000
"Gammelgården 167, Viksjö, Härnösands",62.7764333974648,17.4192256947899,103.0,875.0,None,0,0,4.0,1982,41 950,620 000
"Fänkålsplan 6, Lindsdal, Kalmar",56.73914,16.28545,110.0,924.0,112.0,0,0,7.0,1972,38 500,2 850 000
"Häggvägen 14, Hammar - Kristianstad, Kristianstads",56.033429824801,14.2069467978385,162.0,1120.0,52.0,0,0,6.0,2007,73 166,4 600 000
"Tränsvägen 2 A, Björklinge, Uppsala",60.0346465745895,17.5446015711207,174.0,1360.0,40.0,1,0,5.0,1979,42 526,3 900 000
"Magnus Erikssons gata 3, Olympia - Helsingborg, Helsingborgs",56.04900741375948,12.703644465785741,120.0,458.0,72.0,0,0,6.0,1909,110 600,11 500 000
"Björnahusvägen 34, Saxtorp, Landskrona",55.82859,12.9636478,187.0,1118.0,29.0,0,0,6.0,2022,28 300,6 200 000
"Durkvägen 18, Berg, Linköpings",58.4905167,15.5310335,146.0,807.0,98.0,0,0,5.0,1954,41 370,5 195 000
"Trä 1410, Teckomatorp, Svalövs",55.8564873,13.0514145,144.0,9750.0,25.0,0,0,None,2000,37 000,5 300 000
"Rönningevägen 8, Rönninge, Salems",59.1964531,17.7460136,78.0,2561.0,80.0,0,0,4.0,1944,33 373,4 780 000
"Sotter Silkeskällan 335, Knutby, Uppsala",59.89646,18.3162174,145.0,2835.0,10.0,0,0,6.0,1920,25 815,2 100 000
"Pumparvägen 17, Nälden, Krokoms",63.3475838,14.2636614,118.0,1448.0,113.0,0,0,7.0,1978,35 481,1 450 000
"Östra Kungsljuset 8, Beddingestrand, Trelleborgs",55.3545630470342,13.4075381187935,45.0,1278.0,None,1,0,3.0,1962,12 271,3 000 000
"Höstrågvägen 8, Ekerö Väsby, Ekerö",59.2791023,17.8000317,154.0,944.0,148.0,0,0,10.0,1974,62 157,8 150 000
"Värendsgatan 6, None, Tingsryds",56.6389847,14.9240837,108.0,1266.0,77.0,0,0,4.0,1956,32 200,920 000
"Granbergsdal Tegen 335, Granbergsdal, Karlskoga",59.4228249,14.5677748,89.0,16542.0,32.0,0,0,4.0,1909,37 219,1 300 000
"Kvistbacken 18, Alnö, Sundsvalls",62.43068,17.4111671,108.0,121.0,None,0,0,4.0,1965,49 063,2 300 000
"Visslandsgatan 1B, Fränsta, Ånge",62.4977323267216,16.1810403733801,115.0,1050.0,35.0,0,0,4.0,1984,62 463,650 000
"Kvarngatan 142, None, Ånge",62.5272,15.602767,123.0,2832.0,43.0,0,0,4.0,1992,None,1 000 000
"Tjugesta bygata 18, Tjugesta, Örebro",59.3635922198508,15.3891565786561,76.0,4335.0,None,0,0,4.0,1946,32 900,1 295 000
"Prylvägen 8, Alnö, Sundsvalls",62.429203786853186,17.41333322313589,105.0,1270.0,65.0,1,1,5.0,1954,42 200,2 010 000
"Ensligheten 3, Snårestad, Ystads",55.4516144,13.6907911,155.0,725.0,40.0,0,0,4.0,1909,30 690,5 300 000
"Söruddevägen 31, Utby, Uddevalla",58.3337364,11.78086,116.0,1141.0,40.0,0,0,None,1960,None,4 000 000
"Kvarnängen 125, Lane-Ryr, Uddevalla",58.40842,12.0378618,100.0,5835.0,10.0,0,0,5.0,1882,88 656,3 300 000
"Tolsjöhultsvägen 99, Gråbo, Lerums",57.84913,12.233304,80.0,4696.0,None,0,0,4.0,1953,37 675,2 300 000
"Tängvägen 18, Ås, Krokoms",63.2427521,14.5634937,180.0,1664.0,25.0,0,0,7.0,1920,43 500,4 520 000
"Apelvägen 10, Herrängen - Älvsjö, Stockholms",59.27238879499167,17.96435528541474,206.0,702.0,2.0,0,0,7.0,None,47 700,9 750 000
"Domänvägen 9, Viby, Sollentuna",59.45536,17.8924274,90.0,1145.0,50.0,0,0,3.0,1926,40 700,6 000 000
"Jösse smeds väg 7, Belganet, Ronneby",56.3837128,15.0284,121.0,850.0,73.0,0,0,5.0,1935,32 716,950 000
"Edgar Holms väg 7, Sösdala, Hässleholms",56.0352478,13.67506,100.0,736.0,100.0,0,0,4.0,1909,35 021,750 000
"Ljungbackagatan 11, Ljungsbro, Linköpings",58.5165176,15.5043077,183.0,1736.0,14.0,0,0,7.0,1929,22 829,5 180 000
"Näsby allé 55, Näsby Park, Täby",59.4318733,18.0719681,150.0,945.0,110.0,0,0,5.0,1937,27 516,9 250 000
"Rotsvängen 1, Rotvik, Oskarshamns",57.2956409689149,16.4906810838094,159.0,983.0,None,0,0,7.0,2008,41 686,3 400 000
"Kyllevägen 22, Sandhem, Mullsjö",57.98505,13.7661524,97.0,1414.0,51.0,0,0,5.0,1930,46 825,1 300 000
"Hemmansvägen 19, Viksjö, Järfälla",59.4196921455,17.8106113719,221.0,642.0,56.0,1,0,7.0,1969,45 108,7 800 000
"Växthusvägen 10, Odensala, Östersunds",63.1484325728,14.6984129229,170.0,1080.0,False,0,0,7.0,1929,41 562,4 470 000
"Vinkelgatan 8, Perstorp, Perstorps",56.1352869073,13.3689291317,80.0,1507.0,57.0,1,0,5.0,1945,46 041,1 100 000
"Smedjegatan 14, Södra Skogen, Karlsborgs",58.5260547304,14.5075765098,132.0,881.0,False,0,0,5.0,1961,44 336,2 300 000
"Albäcksvägen 17, None, Lindesbergs",59.6445310492,15.2276545614,160.0,5915.0,90.0,0,0,6.0,1912,46 618,3 300 000
"Majgatan 26, Nossebro, Essunga",58.1931081664,12.7359090625,116.0,907.0,141.0,0,0,7.0,1973,34 164,1 475 000
"Grönbyvägen 278-0, Norra Grönby, Trelleborgs",55.4595780445,13.3720523497,103.0,2086.0,False,0,0,5.0,1880,30 972,1 600 000
"Smedsvägen 8, Nykroppa, Filipstads",59.6233446682,14.3123078739,148.0,1078.0,20.0,1,1,6.0,1976,28 688,550 000
"Myrvägen 11, Strömsbruk, Nordanstigs",61.8659089304,17.319711005,84.0,1121.0,5.0,0,0,3.0,1959,44 116,610 000
"Rosenvägen 7, Jämjö, Karlskrona",56.1864534274,15.8410513154,116.0,888.0,116.0,1,0,4.0,1978,46 747,2 095 000
"Rågvägen 10, Moheda, Alvesta",57.0003868042,14.5678717514,115.0,937.0,False,1,0,4.0,1981,36 495,1 850 000
"Orrvägen 12, Hovmantorp, Lessebo",56.778601860277,15.155213391115,150.0,870.0,135.0,0,0,6.0,1975,44 500,2 150 000
"Bäckgatan 23, Bastuträsk, Norsjö",64.7904670506,20.0511753503,110.0,1039.0,50.0,0,0,4.0,1975,34 312,300 000
"Landerydsvägen 26, None, Hylte",57.0087990259,13.2425444899,160.0,1333.0,60.0,0,0,7.0,1950,36 835,1 010 000
"Rosvägen 7, Sexdrega, Svenljunga",57.5811758457,13.1231705991,93.0,842.0,93.0,0,0,5.0,1969,28 811,1 250 000
"Ljusnäs 1, Stöllet, Torsby",60.432467915,13.2315551792,77.0,1619.0,42.0,1,1,3.0,1942,15 484,507 000
"Klövervägen 17, Hofterup, Kävlinge",55.7966505179,12.9853307334,168.0,830.0,4.0,1,0,7.0,1972,21 225,2 900 000
"Rickleåvägen 7, Robertsfors, Robertsfors",64.1858763936,20.8441471532,120.0,1639.0,None,0,0,None,1700,None,205 000
"Faluvägen 14, None, Falu",60.80466452295684,15.755121349489105,111.0,1485.0,81.0,0,0,4.0,1958,37 448,1 850 000
"Arrendegatan 26, Onsjö, Vänersborgs",58.3499305,12.3212826,119.0,385.0,None,1,0,4.0,1986,56 100,2 320 000
"Sturegatan 36A, Elsborg, Falu",60.60225100834552,15.629181124932906,108.0,71.0,None,0,0,5.0,2011,24 056,3 975 000
"Skogsdungevägen 17, Stora Sundby, Eskilstuna",59.27890085343402,16.10988422681782,180.0,1909.0,10.0,1,0,5.0,2017,50 997,3 850 000
"Rickleåvägen 5, Robertsfors, Robertsfors",64.1861965088,20.8445826088,220.0,2818.0,None,0,0,None,1700,None,800 000
"Vabacksvägen 20, Vabacken, Lilla Edets",58.271632008542355,12.185641788241686,107.0,3081.0,None,1,0,4.0,1941,44 900,3 600 000
"Svanvägen 7, Smygehamn, Trelleborgs",55.345142722328085,13.362856591964979,137.0,988.0,None,0,0,6.0,1974,52 780,2 400 000
"Vidablicksvägen 45, Tröingeberg, Falkenbergs",56.91730219377714,12.521607139430483,171.0,1154.0,66.0,0,0,6.0,1965,44 878,4 700 000
"Truedstorp norra 18, Ekeby, Bjuvs",55.994628668314576,12.997799218796738,92.0,983.0,22.0,1,0,4.0,1909,26 000,1 200 000
"Stadanvägen 44, Stadan, Södertälje",59.16267,17.58042,65.0,1465.0,None,1,1,3.0,1954,53 996,1 200 000
"Tolenvägen 8, Katrineholm, Katrineholms",58.89881984200128,16.185049577787815,87.0,1656.0,87.0,1,0,3.0,1929,8 947,530 000
"Koppartjärnsvägen 10, Storvik, Sandvikens",60.5707362157,16.5484541832,91.0,5300.0,18.0,0,0,3.0,1920,24 692,795 000
"Oskarsvägen 64, None, Lidingö",59.35552137177647,18.144096064184403,204.0,1219.0,None,0,0,7.0,1945,21 031,14 950 000
"Granskata 101, Fagerhult, Högsby",57.1885954385,15.5593556739,140.0,6505.0,30.0,0,0,5.0,1998,32 227,1 400 000
"Råda Häggene 7, Lidköping, Lidköpings",58.48236839849091,13.071813771188376,169.0,3773.0,None,1,0,7.0,1850,40 613,2 800 000
"Örviks byväg 2, Herräng, Norrtälje",60.10346537392083,18.627479965567986,121.0,5371.0,20.0,0,0,5.0,1900,32 269,950 000
"Västra Högbyvägen 4, Högby, Finspångs",58.7096583505,15.7629022448,185.0,1234.0,16.0,1,1,6.0,1891,None,2 650 000
"Husmansvägen 11, Sundborn, Falu",60.65037603003857,15.765042122082605,196.0,1148.0,None,1,1,7.0,1975,50 608,3 650 000
"Kyrkogatan 19, Fågelfors, Högsby",57.20329410520092,15.847541419586658,84.0,894.0,84.0,1,0,4.0,1964,None,360 000
"Synevägen 33, Södra Sunderbyn, Luleå",65.65704522539413,21.951875737299336,120.0,545.0,33.0,1,0,5.0,1984,34 363,3 500 000
"Furirvägen 6, Mesta, Eskilstuna",59.35133260347026,16.44805114009506,125.0,871.0,18.0,1,0,6.0,1970,42 888,3 450 000
"Skattevägen 7, Stävie Ljung - Furulund, Kävlinge",55.77530707684281,13.073697785794915,163.0,1021.0,None,1,0,7.0,1979,38 100,4 000 000
"Egebyvägen 3, None, Hallsbergs",59.1382675,15.3435078,101.0,1061.0,78.0,0,0,5.0,1964,52 621,1 100 000
"Körsbärsliden 16, Örkelljunga, Örkelljunga",56.2900734,13.2662992,180.0,1178.0,None,0,0,8.0,1982,58 839,2 200 000
"Borrvägen 2, Gropen, Lekebergs",59.1624565,14.82756,None,3710.0,None,0,0,7.0,1930,74 500,2 000 000
"Ekgatan 5, Vinslöv, Hässleholms",56.1024,13.9058809,117.0,705.0,None,0,0,4.0,1983,35 278,2 300 000
"Centralgatan 14, Centrum, Ånge",62.5263176,15.6582966,126.0,1495.0,75.0,0,0,5.0,1937,43 301,370 000
"Hov 116, None, Sundsvalls",62.40368,17.1861763,288.0,4510.0,62.0,0,0,11.0,1909,73 900,3 975 000
"Svartsättravägen 47, Rånäs - Svartsättra, Norrtälje",59.7882652,18.166481,35.0,1684.0,None,0,0,2.0,1990,21 208,1 325 000
"Fågelvägen 19, Haga, Sundsvalls",62.4046976413968,17.3197752441386,96.0,841.0,96.0,0,0,4.0,1960,37 192,3 900 000
"Stora Vallgatan 35, Skänninge, Mjölby",58.3903275,15.0835066,60.0,740.0,60.0,0,0,2.0,1942,41 380,1 315 000
"Åstavägen 8, Hedentorp, Kristianstads",56.011013,14.1538544,115.0,637.0,None,0,0,5.0,1909,46 963,1 585 000
"Gnejsvägen 12, Bromma Ålsten, Stockholms",59.3277969,17.9568157,124.0,1039.0,56.0,0,0,7.0,1942,66 569,13 900 000
"Åskottvägen 2, Ås, Krokoms",63.2415,14.5742655,160.0,2047.0,78.0,0,0,5.0,1921,35 223,3 600 000
"Sollerövägen 37, Bromma - Nockeby, Stockholms",59.3233948,17.9293346,270.0,568.0,57.0,0,0,8.0,1935,67 338,20 000 000
"Rannevägen 31, Tofta, Varbergs",57.1780319,12.2978067,105.0,1334.0,80.0,0,0,4.0,1967,42 690,3 650 000
"Vårlöksvägen 13, Hammerö, Kungsbacka",57.47612,12.0938492,187.0,1073.0,40.0,0,0,7.0,1974,37 530,4 750 000
"Forsby 15, None, Uppsala",60.047287,17.4958954,170.0,3134.0,None,0,0,6.0,1909,43 846,3 300 000
"Sahlens väg 11, Ljunghusen, Vellinge",55.39785,12.923974,390.0,2500.0,50.0,0,0,9.0,2010,86 950,31 000 000
"Östermalmsvägen 33, None, Finspångs",58.71071274286154,15.791350273463987,166.0,838.0,77.0,0,1,4.0,1937,29 100,830 000
"Skymningsstigen 5, Bergshamra/Enviken, Norrtälje",59.6206322,18.626545,78.0,1714.0,None,0,0,3.0,1977,16 200,1 900 000
"Lokegatan 16, None, Sigtuna",59.6146049,17.82404,147.0,607.0,None,0,0,5.0,1975,48 130,3 700 000
"Näktergalsvägen 11, Södra Sandby, Lunds",55.71218711630146,13.339304840463088,147.0,480.0,None,1,0,5.0,1973,44 800,3 200 000
"Stättehusvägen 2, Genarp, Lunds",55.59664631230344,13.405865475563639,139.0,647.0,None,1,1,5.0,1973,32 500,3 400 000
"Villebrådsstigen 20, Hertsön, Luleå",65.58452904520337,22.24698054149654,120.0,676.0,None,0,0,5.0,1975,54 200,2 550 000
"Rådjursstigen 18, Genarp, Lunds",55.59207511026749,13.393022025960562,153.0,930.0,7.0,1,0,6.0,2008,42 500,5 300 000
"Gropevägen 5, Östervärn, Hässleholms",56.1512146,13.7814312,85.0,751.0,85.0,0,0,3.0,1957,35 839,995 000
"Månsta 235, Fåker, Östersunds",62.97239,14.5713682,135.0,2367.0,105.0,0,0,7.0,1966,34 800,1 760 000
"Kroksjövägen 142, Gunnilse, Göteborgs",57.8159027,12.10133,110.0,1566.0,None,0,0,3.0,1963,26 500,1 450 000
"Flintgatan 30, Boliden, Skellefteå",64.860054,20.3872929,112.0,980.0,112.0,0,0,5.0,1977,38 220,680 000
"Vårdkasevägen 19, Skälby, Järfälla",59.3935547,17.8447571,132.0,1568.0,55.0,0,0,5.0,1969,34 898,7 500 000
"Lindgatan 3, Trelleborg, Trelleborgs",55.3737068,13.1755047,95.0,475.0,85.0,0,0,5.0,1936,44 317,2 900 000
"Dekarsön 185, None, Örnsköldsviks",63.25623070154145,18.808825394075104,186.0,1594.0,94.0,0,0,6.0,1929,34 100,3 950 000
"Kvarnbacken 17, Kvarnbacken, Alingsås",57.9465065,12.5125217,145.0,279.0,12.0,0,0,6.0,1981,57 453,3 750 000
"Föreningsgatan 13, Ljungbyhed, Klippans",56.0725136,13.2349892,100.0,630.0,None,0,0,4.0,1922,20 693,1 625 000
"Propssvängen 8, None, Timrå",62.49946,17.3852615,94.0,1029.0,48.0,0,0,4.0,1985,45 119,2 100 000
"Landstormsvägen 17, Sörby, Örebro",59.2606659,15.2168427,93.0,600.0,71.0,0,0,5.0,1942,34 954,5 200 000
"Ludaröd 2202, Ludaröd, Tomelilla",55.7024231,14.0099583,150.0,4974.0,None,0,0,7.0,1909,29 580,2 950 000
"Stora Stenslättsvägen 8, Stenslätten, Värmdö",59.39901,18.45213,120.0,3814.0,35.0,0,0,5.0,1996,24 185,5 500 000
"Egnahemsvägen 27, Bollebygd, Bollebygds",57.6666386838858,12.5552100554665,125.0,612.0,80.0,0,0,6.0,1966,64 357,2 400 000
"Stenkumla Bertels 100, None, Gotlands",57.56429,18.2722149,120.0,5089.0,12.0,0,0,5.0,1909,38 300,3 750 000
"Alpgatan 33, Öster, Växjö",56.8737755,14.8295631,218.0,1045.0,None,0,0,6.0,1970,38 770,5 500 000
"Frejgatan 18, Ryttarhagen, Mjölby",58.3226929,15.1040106,94.0,596.0,24.0,0,0,3.0,1980,28 069,2 050 000
"Östergatan 10, Vollsjö, Sjöbo",55.70319,13.7887859,108.0,1195.0,41.0,0,0,5.0,1914,38 462,1 150 000
"Frejagången 1, Torsgården, Vellinge",55.4635849,13.0152416,139.0,360.0,None,0,0,5.0,1974,35 256,4 500 000
"Fågelstensvägen 16 K, Lindome | Fågelsten, Mölndals",57.5745469968,12.0674433587,112.0,None,None,1,0,5.0,None,28 004,4 150 000
"Liljevägen 1, Vinninga, Lidköpings",58.4546725285,13.2647479323,168.0,2047.0,16.0,1,1,8.0,1909,34 475,2 800 000
"Gamla vägen 3, Lilla Harrie, Kävlinge",55.793601426,13.2025267173,101.0,1012.0,86.0,1,0,5.0,1948,32 189,2 900 000
"Fårbogsvägen 6, Malmslätt/tokarp, Linköpings",58.4247968738,15.517521784,139.0,784.0,False,1,0,6.0,1978,42 700,4 100 000
"Möllevägen 28B, Kårsta, Örebro",59.34318,15.1944447,104.0,1232.0,81.0,0,0,4.0,2021,28 200,4 300 000
"Vallmovägen 3, Kävlinge Tätort, Kävlinge",55.7903066147,13.0924285081,95.0,1059.0,61.0,1,0,4.0,1939,36 107,2 500 000
"Skomakargatan 22, Näsbyn, Kalix",65.8447828414,23.1830420045,121.0,1739.0,10.0,0,0,4.0,1969,33 100,800 000
"Backstigen 10, Danderyd Klingsta, Danderyds",59.4024600131,18.0337376153,163.0,1319.0,14.0,1,1,5.0,1930,31 500,13 800 000
"Kagabäcksvägen 18, Gamla Köpstad, Varbergs",57.04608,12.295183,107.0,1126.0,100.0,1,0,4.0,1968,51 777,4 300 000
"Dalgatan 5, Centralt, Lilla Edets",58.135879999,12.1347958878,93.0,838.0,93.0,0,0,6.0,1955,31 000,2 150 000
"Västra Nobelvägen 17, Karls-Åby, Karlskoga",59.336155831,14.5324289837,133.0,873.0,90.0,1,1,6.0,1956,58 115,2 300 000
"Prästgärdsgatan 40, Skultuna, Västerås",59.7107523461,16.4320204475,106.0,875.0,138.0,1,0,5.0,1969,40 927,2 290 000
"Köinge 6923, Hörby, Hörby",55.8421598298,13.7028860706,66.0,1710.0,7.0,1,0,3.0,1909,28 717,1 200 000
"Soldatstigen 2, Stuvsta / Stensängen, Huddinge",59.24789888792252,18.02125713429596,151.0,1106.0,52.0,1,0,7.0,1963,None,6 500 000
"Tallvägen 11, Enskede Gård, Stockholms",59.2903730338,18.0732692377,200.0,526.0,17.0,1,1,7.0,1932,57 900,14 200 000
"Talldungevägen 11 , Bockara, Oskarshamns",57.2611328218,16.0621926226,86.0,1112.0,False,0,0,3.0,1938,44 920,650 000
"Järvstigen 5, None, Hjo",58.30729935647128,14.267588974326308,171.0,1006.0,65.0,0,0,6.0,1980,20 586,2 850 000
"Hagtornsvägen 40, Vendelsö, Haninge",59.20198681540452,18.179503436060443,151.0,2615.0,None,0,0,6.0,1909,11 096,7 750 000
"Käbbo Solgläntan 117, Österbybruk, Östhammars",60.18848091575718,17.90926716622527,169.0,3516.0,23.0,1,0,6.0,1909,32 438,2 200 000
"Tallåsvägen 4, Mörlunda, Hultsfreds",57.32352980149739,15.862695751546694,87.0,1048.0,85.0,0,0,4.0,1963,30 595,750 000
"Brudlåtsvägen 12, Björklinge, Uppsala",60.022468450968425,17.559889301367917,98.0,642.0,98.0,1,0,5.0,1964,None,3 220 000
"Strömgatan 29, Enköping, Enköpings",59.634487043430184,17.059925754520826,120.0,803.4,53.0,0,0,None,1965,None,4 900 000
"Bojvägen 14, Söderhamn, Söderhamns",61.30420181738046,17.097843333084693,98.0,808.0,None,0,0,4.0,1975,41 453,1 350 000
"Yttersvängen 14, Norra Kroppkärr, Karlstads",59.40222431911434,13.550154674708095,100.0,784.0,32.0,1,0,4.0,1964,42 523,3 120 000
"Sollidsvägen 6, Hedemora, Hedemora",60.27375244374574,15.976565716492374,118.0,452.0,7.0,0,0,5.0,1979,27 500,1 500 000
"Jägargatan 28, Koskullskulle, Gällivare",67.18957799202617,20.75008331716161,110.0,1600.0,70.0,0,0,4.0,1947,44 822,1 540 000
"Bastvålen 70, Östmark, Torsby",60.3272156481,12.8701353516,58.0,1297.0,False,1,0,2.0,1965,16 133,450 000
"Tunhemsvägen 125, Halvorstorp, Trollhättans",58.28987512486429,12.343393899926628,158.0,890.0,87.0,1,0,5.0,1961,45 752,3 595 000
"Övre Krondiksvägen 9A, Krondiket, Falu",60.59462637197379,15.608001995808527,131.0,1001.0,68.0,0,0,5.0,1984,42 335,4 850 000
"Gyllengatan 3, Vidingsjö, Linköpings",58.383469716233726,15.657348343281093,98.0,937.0,98.0,1,0,4.0,1966,28 287,5 600 000
"Fjällstigen 8B, Snättringe, Huddinge",59.25624697849323,17.96763569659643,90.0,1035.0,10.0,1,0,4.0,1987,None,4 800 000
"Borgsheden 123, Borgsheden, Gagnefs",60.497547867441675,14.931794047897215,95.0,2400.0,22.0,1,1,4.0,1939,22 654,1 350 000
"Bonäsvägen 52, Bonässund, Örnsköldsviks",63.26082,18.7830582,80.0,2734.0,60.0,0,0,2.0,1937,27 463,2 500 000
"Byle allé 32, Täby kyrkby, Täby",59.5014076,18.0892963,173.0,1307.0,39.0,0,0,5.0,2014,6 940,10 000 000
"Bolmörtsvägen 11, Ensjön, Norrköpings",58.55571,16.2097225,129.0,1374.0,43.0,0,0,4.0,2003,42 045,4 700 000
"Stenmursvägen 82, Kållered, Mölndals",57.6097679,12.0746021,127.0,303.0,None,0,0,5.0,2006,37 890,5 600 000
"Hästhagsvägen 14, Tormestorp, Hässleholms",56.1092873,13.7479525,117.0,1411.0,None,0,0,4.0,2019,29 562,2 855 000
"Pionvägen 12, Svartby, Örnsköldsviks",63.3107338,18.756361,110.0,1530.0,75.0,0,0,5.0,1955,47 610,2 050 000
"Bergtoppsgatan 2, Fagervik, Timrå",62.50240591885022,17.40229398036068,55.0,176.0,None,1,1,None,1930,None,840 000
"Öjings väg 10, Habo Ljung, Lomma",55.6955032,13.056963,146.0,896.0,None,0,0,5.0,1972,42 849,7 150 000
"Yttre lötsvängen 11, Löten, Karlskoga",59.34109,14.5078259,134.0,333.0,None,0,0,6.0,1978,54 121,1 750 000
"Vårgärdsvägen 49, Saltsjöbaden, Nacka",59.26226212438158,18.299469742716305,257.0,1401.0,44.0,1,1,8.0,1935,None,25 000 000
"Boplatsringen 38, Älta, Nacka",59.2566833,18.2050476,139.0,481.0,None,0,0,5.0,2018,42 000,8 300 000
"Pilvägen 9, Åkarp, Burlövs",55.654077079797624,13.117026384691256,156.0,558.0,25.0,1,0,5.0,1976,51 800,4 200 000
"Roskildegatan 10, Öster, Halmstads",56.6640439693395,12.8708565723598,105.0,565.0,100.0,0,0,3.0,1938,44 947,2 500 000
"Allerumsvägen 198, Allerum, Helsingborgs",56.1085129,12.7151957,185.0,16870.0,10.0,0,0,5.0,1909,60 000,4 100 000
"Dagmars väg 9, Bergshammar, Nyköpings",58.73967,16.9075413,133.0,1170.0,15.0,0,0,6.0,1972,37 189,3 100 000
"Sleipnergatan 4, Märsta - Valsta, Sigtuna",59.6151938983645,17.8226200423045,150.0,608.0,None,0,0,5.0,1975,41 786,3 820 000
"Lilla Killegården 2756, Stenestad, Svalövs",56.0579262,13.0739756,68.0,1857.0,None,0,0,3.0,1965,15 600,1 100 000
"Sjöbolsvägen 27, Ingelstad, Växjö",56.7380562,14.9306555,141.0,900.0,16.0,0,0,6.0,1980,46 733,2 320 000
"Örja byväg 15, Örja Kyrkby, Landskrona",55.8793890564882,12.8805777987143,126.0,1363.0,120.0,0,0,5.0,1946,56 840,1 885 000
"Östersel 146, None, Örnsköldsviks",63.25373,18.4068,121.0,20625.0,None,0,0,4.0,1909,26 497,650 000
"Enslöv Björkäng 172, Åled, Halmstads",56.739254,12.9847851,134.0,2723.0,None,0,0,4.0,1983,45 188,2 700 000
"Konvaljevägen 5, None, Nynäshamns",59.02093,17.8276672,95.0,421.0,None,0,0,None,1966,None,2 100 000
"Torvstigen 2, Västra Torup, Hässleholms",56.14532,13.5073919,125.0,1348.0,None,0,0,7.0,1980,44 799,860 000
"Droskvägen 23, Alvesta väster, Alvesta",56.9079323,14.5299568,130.0,502.0,None,0,0,5.0,1973,34 769,1 200 000
"Stigevägen 29, Indal, Sundsvalls",62.5836200153018,17.0989189190303,145.0,12610.0,34.0,0,0,5.0,1975,40 213,1 300 000
"Sedelvägen 17, Knäckekärr, Trelleborgs",55.39073,13.1628551,139.0,438.0,None,0,0,6.0,1978,33 873,3 275 000
"Pershyttan 129, None, Nora",59.503376,15.0163956,105.0,1111.0,86.0,0,0,5.0,1957,58 537,2 400 000
"Nilsemyrsvägen 5, None, Strömstads",58.9506834855633,11.1826090657284,144.0,1006.0,48.0,0,0,7.0,1982,30 300,4 770 000
"Tycho Brahes väg 1, Östra Lugnet, Växjö",56.9209633,14.80668,210.0,872.0,None,0,0,8.0,2009,44 208,6 200 000
"Harholmsvägen 84, Kungsberga, Ekerö",59.4080963,17.607708,164.0,8445.0,6.0,0,0,None,1909,7 037,9 100 000
"Lövängsvägen 1, Valjeviken, Sölvesborgs",56.0458,14.5576687,121.0,871.0,37.0,0,0,4.0,2008,42 302,2 800 000
"Blåklintstigen 11, Klippan, Klippans",56.13711,13.1893368,177.0,780.0,None,0,0,6.0,1976,35 800,1 610 000
"Kommendörsgatan 6, Torekov, Båstads",56.41989802564827,12.626334311939958,95.0,606.0,95.0,1,0,6.0,1972,33 800,7 500 000
"Österundagatan 2, Malmaberg, Västerås",59.62865,16.5889416,93.0,643.0,7.0,0,0,4.0,1957,33 645,3 640 000
"Södra Skaraborgsgatan 33, Götene centrum, Götene",58.5243484476121,13.499441093262945,126.0,1101.0,88.0,0,0,4.0,1964,38 400,1 425 000
"Skidstavägen 34, None, Örnsköldsviks",63.2598648,18.7452583,88.0,1065.0,82.0,0,0,4.0,1962,38 841,1 250 000
"Aspstigen 7, Bubbarsbo, Skinnskattebergs",59.6668854,15.7913046,70.0,1566.0,None,0,0,4.0,1980,18 844,1 225 000
"Skulpturvägen 13, Viksjö, Järfälla",59.4109424554,17.788956986,180.0,1169.0,False,1,1,6.0,1978,37 329,7 400 000
"Storbrännan 10, Burträsk, Skellefteå",64.5324249,20.34572,104.0,4829.0,62.0,0,0,None,None,19 623,470 000
"Björnvägen 52, Hällefors, Hällefors",59.7977456272,14.5335928711,76.0,3115.0,58.0,0,0,4.0,1949,28 630,326 000
"Majsgatan 3, Hedeskoga, Ystads",55.4497492407,13.8001263142,117.0,609.0,35.0,0,0,5.0,1981,33 400,3 000 000
"Villagatan 8, Söder, Eksjö",57.6577177277,14.9813763694,89.0,583.0,86.0,1,0,5.0,1963,38 170,2 870 000
"Buvall 5, Båleröd, Strömstads",58.8888943212,11.2395098643,88.0,2211.0,False,0,0,3.0,1967,23 531,900 000
"Ripgatan 12, Eriksfält, Malmö",55.5751393119,13.0093756216,159.0,835.0,4.0,1,0,6.0,1979,43 290,5 020 000
"Ägostigen 2, Spånga - Sundby, Stockholms",59.3662690063,17.9160264604,73.0,923.0,73.0,1,0,6.0,1944,25 844,7 625 000
"Jarl Kulles gata 9, None, Bjuvs",56.00325518277572,12.970694639840314,121.0,1151.0,38.0,1,0,4.0,2008,21 178,2 900 000
"Kupevägen 8, Hönö Röd, Öckerö",57.69837345956496,11.637276417382044,146.0,964.0,None,1,1,7.0,1909,37 500,8 000 000
"Hångerviken 6, Hånger, Värnamo",57.055671446988086,13.98587184897066,45.0,976.0,None,0,0,2.0,1965,None,1 400 000
"Riddarängsvägen 23B, Mantorp, Mjölby",58.35425525512608,15.299510373265647,73.0,246.0,None,1,0,2.0,1971,30 200,1 575 000
